// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	死からの	招待		
250010	Lv10	神々の陥落	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250011	Lv11	神々の戦争	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250012	Lv12	神々の猛撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250013	Lv13	神々の争闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250014	Lv14	神々の激闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250015	Lv15	神々の奮闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250016	Lv16	神々の血闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250017	Lv17	神々の乱闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250018	Lv18	神々の電撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250019	Lv19	神々の血戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250020	Lv20	神々の激戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250021	Lv21	神々の盾	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250022	Lv22	神々の要塞	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250023	Lv23	神々の堤防	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250024	Lv24	神々の防御	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250025	Lv25	神々の警戒	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250026	Lv26	神々の番人	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250027	Lv27	神々の厳戒	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250028	Lv28	神々の援護	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250029	Lv29	聖なる抵抗	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250030	Lv30	神々の抗戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
250031	Lv31	神々の火車	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃力</color><color=ffc400>▲</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
250032	Lv32	神々の突撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃力</color><color=ffc400>▲</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
250033	Lv33	神々の爆撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃力</color><color=ffc400>▲</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
250034	Lv34	神々の猛攻	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃力</color><color=ffc400>▲</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
250035	Lv35	神々の激打	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃力</color><color=ffc400>▲</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
250036	Lv36	神々の雷撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃力</color><color=ffc400>▲</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
250037	Lv37	神々の陥落	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃力</color><color=ffc400>▲</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
250038	Lv38	神々の撃破	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃力</color><color=ffc400>▲</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
250039	Lv39	神々の撃滅	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃力</color><color=ffc400>▲</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
250040	Lv40	神々の災い	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃力</color><color=ffc400>▲</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>\<color=ff7b02>無力化(凍結、石化、沈黙、混乱、気絶)</color>＆<color=ff7b02>時間系デバフ無効化</color>付与
2600	ラグナブレイク	魔界の扉が開き、古の神々が降臨する。		
260001	Lv1	明星の悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260002	Lv2	明星の悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260003	Lv3	明星の悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260004	Lv4	明星の悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260005	Lv5	明星の悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260006	Lv6	明星の悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260007	Lv7	明星の悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260008	Lv8	明星の悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260009	Lv9	明星の悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260010	Lv10	明星の悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260011	Lv11	海王星の子犬	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260012	Lv12	海王星の子犬	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260013	Lv13	海王星の子犬	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260014	Lv14	海王星の子犬	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260015	Lv15	海王星の子犬	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260016	Lv16	海王星の子犬	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260017	Lv17	海王星の子犬	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260018	Lv18	海王星の子犬	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260019	Lv19	海王星の子犬	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260020	Lv20	海王星の子犬	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260021	Lv21	G線上のアイドル	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260022	Lv22	G線上のアイドル	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260023	Lv23	G線上のアイドル	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260024	Lv24	G線上のアイドル	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260025	Lv25	G線上のアイドル	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260026	Lv26	G線上のアイドル	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260027	Lv27	G線上のアイドル	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260028	Lv28	G線上のアイドル	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260029	Lv29	G線上のアイドル	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260030	Lv30	G線上のアイドル	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
260031	Lv31	プラネットフェス	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
260032	Lv32	プラネットフェス	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
260033	Lv33	プラネットフェス	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
260034	Lv34	プラネットフェス	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
260035	Lv35	プラネットフェス	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
260036	Lv36	プラネットフェス	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
260037	Lv37	プラネットフェス	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
260038	Lv38	プラネットフェス	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
260039	Lv39	プラネットフェス	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
260040	Lv40	プラネットフェス	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>\<color=ff7b02>無力化(石化、沈黙、混乱、気絶、睡眠)</color>＆<color=ff7b02>時間系デバフ無効化</color>、<color=ff7b02>クリティカルダメージ防御</color><color=ffc400>▲</color>
2900	ラグナブレイク	魔界の扉が開き、古の神々が降臨する。		
290001	Lv1	悪意の注射剤	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
290002	Lv2	悪意の注射剤	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
290003	Lv3	悪意の注射剤	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
290004	Lv4	悪意の注射剤	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
290005	Lv5	悪意の注射剤	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
290006	Lv6	悪意の注射剤	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
290007	Lv7	悪意の注射剤	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
