// key	CHAT_
c295_death_2	Argh...
c295_drive	Tout va bien. Je vous protègerai.
c295_hit_1	Libérez-moi.
c295_hit_2	Hi... \Hi hi.
c295_hit_3	Ha ! Ha... \Hé hé hé.
c295_prskill	Qui suis-je ?
c295_skill	Je ne vous le pardonnerai pas, démon !
c295_spa	Arrrh... \Est-ce l'enfer ? \Ou le paradis ?
c295_startbt	Allons-y... \Vers la vallée des ténèbres.
c295_story1	Article un. Je jure d'être toujours à tes côtés tant que je vivrai, Báthory. \Je te servirai toujours. \Jamais je ne te quitterai.
c295_story2	Rentrons. \Même si nous sommes dans la vallée des ténèbres, nous ne craignons nul fléau.
c295_story3	Dieu tout-puissant, accorde-nous Ta miséricorde, \pardonne-nous nos péchés \et conduis-nous vers la vie éternelle.
c295_true1	Je m'appelle... Je m'appelle Thérésa. \Euh, non... Inconnue ? \Non, je...
c295_true2	J'ai perdu... mon éternelle compagne. \Où... où suis-je ?
c295_true3	Sayoko... nous nous retrouverons... un jour. \Ne t'en fais pas. Je le sais...
c295_victory	*soupir* C'est un rêve ?
c296_boss_long	Rien de plus palpitant qu'un combat !
c296_boss_short	Bienvenue, cher client!
c296_ctskill	Tu fatigues ?
c296_death_1	Hi hi...\Tu m'aimeras toujours si je perds, hein ?
c296_death_2	Aaah !
c296_drive	N'essaie pas de fuir !
c296_hit_1	Aaah !
c296_hit_2	Aïe...
c296_hit_3	Oups.
c296_prskill	Je ne fais que commencer.
c296_skill	Aha !
c296_spa	Oooh ! ♥\Je viens de t'imaginer dans le bain,\petit client !
c296_startbt	Oh là là ! C'est l'heure de combattre !
c296_story1	Tu dis ça parce que\je suis agaçante, pas vrai ?\Je m'en rends bien compte.
c296_story2	Si tu ne réponds pas à mes sentiments, petit client...\je te donnerai une bonne leçon !
c296_story3	Ce gâteau est réservé à mon petit client favori. Petite succube, je t'interdis d'y goûter.
c296_true1	Bonjour, petit client ! Je suis si heureuse de te voir.\Je te protégerai jusqu'à ma mort, tu sais !
c296_true2	Tu représentes tout pour moi, petit client. Et je suis tout pour toi aussi, pas vrai ? Si ce n'est pas le cas... je serai très triste. Je pourrais même pleurer !
c296_true3	Tout ce que je désire, c'est d'être seule avec toi, petit client, mais on nous interrompt tout le temps. Ça m'énerve, et je peux faire très peur quand je m'énerve. Hi hi !
c296_victory	Tu m'appelleras aussi la prochaine fois, hein ?
c299_boss_long	Noël est un jour idéal pour les démons !
c299_boss_short	Passe une sainte nuit !
c299_ctskill	Joyeuses fêtes !
c299_death_1	Ne me parle pas. Je fais le mort.
c299_death_2	Je ne voulais pas de ce genre de cadeau...
c299_drive	Tu veux voir un miracle ?
c299_hit_1	Gueuh !
c299_hit_2	Bon sang !
c299_hit_3	J'ai tout raté...
c299_prskill	C'est l'heure des cadeaux !
c299_skill	Ha ha ha !
c299_spa	Tu prends toujours des bains avec ta mère ? C'est scandaleux !
c299_startbt	Si tu es vilain, le Père Noël sera fâché !
c299_story1	Ha ha, c'est pour ça que j'adore les enfants.\Alors, à qui est-ce que je vais faire une farce, maintenant ?
c299_story2	Qui a dit que le Père Noël devait obligatoirement\porter du rouge ? Sois un peu plus ouvert d'esprit.
c299_story3	Malheureusement, je ne crois pas. Ce logement\est bien trop exigu pour mes activités...
c299_true1	Tu es un démon, pas vrai ? Si tu es vraiment si stupide, demande de l'aide à quelqu'un d'autre.\*soupir* J'imagine que je dois commencer depuis le début...
c299_true2	Tu dis que tu n'es pas fait pour le concours du Roi des démons ?\Et alors ? En tant que démon, il va bien falloir que tu y participes.
c299_true3	Partons en voyage. Quitter le nid est une expérience importante pour les oisillons.\Même toi, quand tu auras exploré le monde, tu te sentiras changé.
c299_victory	Heureux de voir que tu réussis les choses qui comptent, gamin.
c300_boss_long	Je me battrai sans retenue !
c300_boss_short	Préparez-vous.
c300_ctskill	Pas de chance pour vous.
c300_death_1	Bien joué...
c300_death_2	Ngh...
c300_drive	C'est terminé !
c300_hit_1	Quoi ?
c300_hit_2	Aaah !
c300_hit_3	Argh !
c300_prskill	J'éliminerai tous les obstacles !
c300_skill	Arrière !
c300_spa	Maître... C'est mon espace de repos privé.
c300_startbt	Je vais vous montrer ce que je sais faire !
c300_story1	Vous êtes prétendant au trône des démons, n'est-ce pas, Maître ?\En d'autres termes, vous n'êtes pas encore roi.
c300_story2	Si je vous aidais à gagner le concours, je serais éternellement connue pour avoir transformé le démon le plus faible au monde en Roi des démons.
c300_story3	Beau travail, Maître. Vous vous rapprochez du trône.
c300_true1	Alors, vous êtes mon nouveau client. J'estime que c'est ma dernière chance, et je ferai tout ce que je peux pour vous aider.
c300_true2	Vous êtes enfin prêt à m'accepter ?
c300_true3	Je vois votre potentiel, Maître. Croyez-moi, si je doutais de votre victoire, je ne serais pas là.\Voulez-vous bien me faire confiance jusqu'à la fin ?
c300_victory	Une bonne chose de faite !
c301_boss_long	Allez, finissons-en et vite !
c301_boss_short	Qui êtes-vous ?
c301_ctskill	Hors de mon chemin !
c301_death_1	Rira bien qui rira le dernier !
c301_death_2	Argh...
c301_drive	Attention, ça va faire mal !
c301_hit_1	Argh...
c301_hit_2	Oh ?
c301_hit_3	Aah !
c301_prskill	Ressaisissez-vous !
c301_skill	Ne faites pas le malin !
c301_spa	Oh, ce que c'est agréable !\Pourquoi personne ne m'en a parlé plus tôt ?
c301_startbt	Je le savais. Vous avez besoin de moi, hein ?
c301_story1	Attendez seulement...\D'abord, je vais mettre la main sur la fleur d'Hadès, ensuite je rachèterai ma liberté !
c301_story2	Il y a deux sortes de démons, en ce bas monde.\Les démons ordinaires et les démons humanisés.
c301_story3	« Désolée » ? Mais je suis ravie de m'en débarrasser !\Je me suis échinée pour ce... cet imbécile ! Je ne veux plus jamais le voir !
c301_true1	Je ferai bon usage de la fleur d'Hadès, alors dépêchez-vous de me la donner.\Idiot comme vous l'êtes, vous n'en avez pas besoin, de toute façon.
c301_true2	Vous essayez de jouer au maître ?\Idiot comme vous l'êtes ?\Si vous voulez vraiment devenir mon maître, il va falloir montrer l'exemple !
c301_true3	Écoutez... Ne comptez pas sur moi pour rester dans ce trou à rats indéfiniment !\Je m'en irai un de ces jours, alors profitez de ma présence tant que vous le pouvez.
c301_victory	Je m'en charge !
c305_89_boss_long	Je vais te baptiser.
c305_89_boss_short	C'est l'heure du baptême.
c305_89_bubble_prskill	Pour le salut des âmes...
c305_89_bubble_skill	Orémus.
c305_89_ctskill	Pleure !
c305_89_death_1	Les prières... de cette âme faible...
c305_89_death_2	Pff...
c305_89_drive	Miserere nobis !
c305_89_hit_1	Oui.
c305_89_hit_2	Ghh...
c305_89_hit_3	D'accord...
c305_89_hit_4	Hé hé hé...
c305_89_hit_5	Je te sauverai.
c305_89_hit_6	Tu oses rire du Seigneur ?
c305_89_hit_7	Amen.
c305_89_hit_8	*siffle*
c305_89_hit_9	*siffle*
c305_89_prskill	Brebis égarées !
c305_89_skill	Prions.
c305_boss_long	Maintenant, agenouille-toi devant ton Seigneur.
c305_boss_short	Âmes pitoyables...
c305_ctskill	Pleure !
c305_death_1	Les prières... de cette âme faible...
c305_death_2	Pff...
c305_drive	Seigneur, ayez pitié de nous !
c305_hit_1	Ngh !
c305_hit_2	Ha !
c305_hit_3	Arrrr !
c305_prskill	Brebis égarées !
c305_skill	Prions.
c305_spa	*soupir* Ça fait du bien.\C'est une vraie bénédiction divine.
c305_startbt	Honore le Seigneur !
c305_story1	On dit que je suis née d'un démon,\mais en vérité, c'est l'avidité humaine qui m'a donné naissance.
c305_story2	J'ai fait un rêve étrange.\Je n'arrive pas à comprendre ce que cette personne veut.
c305_story3	Je trouverai les âmes qui désirent la mort, j'oindrai leur front d'eau et je leur donnerai un nouveau nom.
c305_true1	Qu'est-ce qui me prend ? Je suis née d'un démon. Peu importe ce que je veux, mon existence provient de la magie démoniaque.
c305_true2	Le monde est cruel et ignoble. C'est une prison pour les âmes. Ces pauvres âmes malheureuses... Peux-tu les sauver ?
c305_true3	Mon démon, je créerai un monde pour toi. Je m'appelle Rita. Je suis un Child né de la compassion d'un démon.
c305_victory	Seigneur, je vous remercie pour cette victoire.
c308_10_boss_long	Voilà les petits poussins.\Ha ha ha !
c308_10_boss_short	Quand on me cherche, c'est la mort qu'on trouve !
c308_10_ctskill	Je m'amuse comme une folle !
c308_10_death_1	Je ne t'oublierai pas... Jamais.
c308_10_death_2	Je reviendrai... C'est une promesse.
c308_10_drive	Je vais mettre les gaz !
c308_10_hit_1	Hmpf !
c308_10_hit_2	C'est tout ce que tu as ?
c308_10_hit_3	Aïe, ça fait mal.
c308_10_prskill	À fond la caisse !
c308_10_skill	Quel plaisir !
c308_10_spa	L'eau est pile comme je l'aime.
c308_10_startbt	Allez, bande de feignasses, suivez-moi !
c308_10_story1	Hi hi hi.\Mais quel comédien, ma parole.\Non, c'est le Royaume infernal qui me prend la tête.
c308_10_story2	On va jouer le jeu jusqu'à un certain point pour rester en vie.\La vengeance viendra.
c308_10_story3	Peu importe si tu prends une bonne ou une mauvaise décision.\Laisser quelqu'un d'autre décider pour toi, ça revient à jeter quelque chose\d'important aux ordures.
c308_10_true1	On m'a dit que seuls les démons dans la fleur de l'âge étaient choisis.\Moi, je ne vois que des morveux encore dans les jupes de leur mère.
c308_10_true2	On dirait que tu as du temps à perdre, petit.\Je suis une démone occupée, alors va jouer avec Babel.
c308_10_true3	J'étais la plus sournoise de tout le royaume, pas vrai ?\J'en ai passé du temps à attendre !
c308_10_victory	C'était évident !
c308_boss_long	Voilà les petits poussins.\Ha ha ha !
c308_boss_short	Quand on me cherche, c'est la mort qu'on trouve !
c308_ctskill	Je m'amuse comme une folle !
c308_death_1	Je ne t'oublierai pas... Jamais.
c308_death_2	Je reviendrai... C'est une promesse.
c308_drive	Je vais mettre les gaz !
c308_hit_1	Hmpf !
c308_hit_2	C'est tout ce que tu as ?
c308_hit_3	Aïe, ça fait mal.
c308_prskill	À fond la caisse !
c308_skill	Quel plaisir !
c308_spa	L'eau est pile comme je l'aime.
c308_startbt	Allez, bande de feignasses, suivez-moi !
c308_story1	Hi hi hi.\Mais quel comédien, ma parole.\Non, c'est le Royaume infernal qui me prend la tête.
c308_story2	On va jouer le jeu jusqu'à un certain point pour rester en vie.\La vengeance viendra.
c308_story3	Peu importe si tu prends une bonne ou une mauvaise décision.\Laisser quelqu'un d'autre décider pour toi, ça revient à jeter quelque chose\d'important aux ordures.
c308_true1	On m'a dit que seuls les démons dans la fleur de l'âge étaient choisis.\Moi, je ne vois que des morveux encore dans les jupes de leur mère.
c308_true2	On dirait que tu as du temps à perdre, petit.\Je suis une démone occupée, alors va jouer avec Babel.
c308_true3	J'étais la plus sournoise de tout le royaume, pas vrai ?\J'en ai passé du temps à attendre !
c308_victory	C'était évident !
c310_boss_long	C'est moi le chat ?
c310_boss_short	Attention, j'arrive !
c310_ctskill	Va-t'en, vilaine douleur !
c310_death_1	Je voulais juste qu'on soit amis...
c310_death_2	Ouiiiiiiiin !
c310_drive	Venez, on va s'amuser !
c310_hit_1	Que... ?
c310_hit_2	Beuh...
c310_hit_3	J'aime pas les bobos...
c310_prskill	Ouvrez-vous, jolies fleurs !
c310_skill	Je vais vous aider !
c310_spa	Ah, les sources... Ouuuuh ! \Cette eau est vraiment chaude ! ♪
c310_startbt	Faisons tous de notre mieux.
c310_story1	Trouvez plus d'alliés que les autres démons et \devenez un bon roi qui ne s'en prend pas aux autres !
c310_story2	Moi, j'adore la pluie. ♪ \Vous saviez que les grenouilles coassent quand il pleut ?
c310_story3	Quand il pleut comme ça, les fleurs s'ouvrent le lendemain. \Le jour qui suit la pluie, je l'attends \toujours avec impatience.
c310_true1	Je me suis fait plein de nouvelles copines ! \Mona, Davi, Lisa...
c310_true2	Quoi ? \Pourquoi vous vous en faites ? \Vous voulez me voir sourire, c'est ça ?
c310_true3	Vous êtes gentil, M. Démon. Si vous montez sur le trône, tout le monde s'entendra bien, hein ? \C'est pour ça que je vais vous aider !
c310_victory	J'ai fait de mon mieux !
c311_10_boss_long	L'eau est fraîche.\Viens ici et repose-toi pour toujours avec moi.
c311_10_boss_short	Je te donnerai le repos éternel.
c311_10_ctskill	Mourir.
c311_10_death_1	Uck... Je ne peux pas croire ça...
c311_10_death_2	Ce ne sera pas si mal de se reposer...
c311_10_drive	N'interrompez pas mon repos!
c311_10_hit_1	Uck... Je ne peux pas croire ça...
c311_10_hit_2	Mieux que je ne le pensais.
c311_10_hit_3	Ce n'est rien.
c311_10_prskill	Prends ça!
c311_10_skill	C'est cool.
c311_10_spa	Tu devrais l'enlever et entrer aussi.
c311_10_startbt	Je ne pardonnerai à personne de déranger mon repos.
c311_10_story1	Allez, viens ici pour...
c311_10_story2	Vous êtes... plutôt audacieux.
c311_10_story3	Si vous vous sentez plus fort que moi à tout moment,\vous pouvez me défier.
c311_10_true1	Je suppose que je vais devoir t'emmener avec moi
c311_10_true2	Je n'avais pas l'intention de me faire des amis, de la famille et des disciples.\J'étais déterminé à vivre seul.
c311_10_true3	Je suppose que c'est mignon... de faire un enfant qui ressemble à mon disciple\Tout ce que le Maître a dit était correct.
c311_10_victory	Si facile que je peux te battre pendant que je me repose!
c311_89_boss_long	Je vais te réduire à néant !
c311_89_boss_short	Mort aux faibles.
c311_89_bubble_prskill	Hurle de désespoir !
c311_89_bubble_skill	Vous serez tous morts sous peu !
c311_89_ctskill	C'est fini.
c311_89_death_1	J'ai perdu.
c311_89_death_2	Gah...
c311_89_drive	Venez, mes fragments.
c311_89_hit_1	Impressionnant.
c311_89_hit_2	Hé hé hé.
c311_89_hit_3	Ouf !
c311_89_hit_4	Une belle frappe.
c311_89_hit_5	Euh...
c311_89_hit_6	C'est tout ?
c311_89_hit_7	Maintenant, c'est mon tour.
c311_89_hit_8	Argh...
c311_89_hit_9	Continue de t'entraîner...
c311_89_prskill	Meurs.
c311_89_skill	Admire.
c311_boss_long	Je vais te réduire à néant !
c311_boss_short	Mort aux faibles.
c311_ctskill	C'est fini.
c311_death_1	J'ai perdu.
c311_death_2	Alors, c'est terminé...
c311_drive	Venez, mes fragments.
c311_hit_1	Bien !
c311_hit_2	Hé hé hé.
c311_hit_3	Ouuuh !
c311_prskill	Meurs.
c311_skill	Admire.
c311_spa	Je vois que je ne dois pas me relâcher, avec toi.
c311_startbt	Contemple le gouffre qui nous sépare !
c311_story1	Tu es aussi vulnérable qu'un enfant.\Il serait prudent de faire plus attention à ton environnement.
c311_story2	Les démons d'une telle faiblesse sont généralement souvent les premiers à être éliminés.\Comment as-tu fait pour survivre si longtemps ?
c311_story3	Je les tuerai tous. Je les taillerai en pièces\et je les dévorerai jusqu'à ce qu'il n'en reste plus un.
c311_true1	Autrefois, on m'appelait "Sans-nom".
c311_true2	J'ai volé le nom de mon maître et pris le contrôle de ma vie.\Mais toi... tu sembles incapable de t'engager.
c311_true3	Pour prouver que j'ai raison, je dois devenir plus forte que tous les autres.
c311_victory	Aujourd'hui, j'ai encore prouvé ma puissance.
c312_boss_long	Encore un client barbant ?
c312_boss_short	Je suis trop contente !
c312_ctskill	Un peu de tenue.
c312_death_1	Je me vengerai...
c312_death_2	Aaaah !
c312_drive	Je vais vous découper en rondelles !
c312_hit_1	Aah !
c312_hit_2	...
c312_hit_3	Ouuuh !
c312_prskill	Mes couteaux ont soif de ton sang !
c312_skill	Tellement faible.
c312_spa	Un petit thé ? Moi, je vais me servir.
c312_startbt	Puis-je vous aider, Maître ?
c312_story1	Les aliments sucrés sont inutiles si on ne peut pas les manger, surtout les gâteaux.
c312_story2	Qui se soucie de l'aspect d'un gâteau ? Si on ne peut pas le manger, il ne sert à rien.\Et pour le manger, il faut le couper...
c312_story3	Les couteaux ont été conçus pour couper des choses en deux.\Un peu comme quand on découpe des parts de gâteau...
c312_true1	Maître, ce truc qui sort de votre tête, c'est une corne ou des cheveux ?\Je pourrais le savoir si je le coupais... Hé hé hé.
c312_true2	Pourquoi je n'utilise que des couteaux ? Parce que c'est le plus bel outil de l'univers.\Mais c'est sans doute trop difficile à comprendre pour vous...
c312_true3	Je vous ai fait un délicieux gâteau, Maître.\Ça devrait enfin vous faire taire...\Oups, j'ai dit ça à voix haute ? Hi hi.
c312_victory	Ooh, mes couteaux sont sales.
c315_89_boss_long	Je dois vraiment m'interposer ?
c315_89_boss_short	Minables.
c315_89_bubble_prskill	Tu ne veux pas vivre ?
c315_89_bubble_skill	Quelle stupidité.
c315_89_ctskill	C'est parti !
c315_89_death_1	"Mathusalem... ne meurt pas…"
c315_89_death_2	Bah...
c315_89_drive	Lutte pour moi.
c315_89_hit_1	Hmm...
c315_89_hit_2	Ha ha...
c315_89_hit_3	C'est tout ?
c315_89_hit_4	Comme c'est embêtant...
c315_89_hit_5	Argh...
c315_89_hit_6	*soupir*
c315_89_hit_7	Répugnant.
c315_89_hit_8	Hors de mon chemin !
c315_89_hit_9	Silence !
c315_89_prskill	Tu ne veux pas vivre ?
c315_89_skill	Quelle stupidité.
c315_boss_long	Bienvenue au\laboratoire de renaissance !
c315_boss_short	En quoi puis-je me rendre utile ?
