// key	ITEM_NAME_	ITEM_DESCRIPTION_
3050424	賭徒的麥克風	真正的賭徒所用的手持麥克風。在經濟困難時差點被廉價出售。
3050425	賭徒的麥克風	真正的賭徒所用的手持麥克風。在經濟困難時差點被廉價出售。
3050433	鮮血領巾	帶著刀鋒的領巾，會切傷配戴者的身體。\這個設計是布麗姬的點子。
3050434	鮮血領巾	帶著刀鋒的領巾，會切傷配戴者的身體。\這個設計是布麗姬的點子。
3050435	鮮血領巾	帶著刀鋒的領巾，會切傷配戴者的身體。\這個設計是布麗姬的點子。
3050443	骷髏念珠	展現麗塔狂熱的烏木念珠。是以她契約者的念珠為原型。
3050444	骷髏念珠	展現麗塔狂熱的烏木念珠。是以她契約者的念珠為原型。
3050445	骷髏念珠	展現麗塔狂熱的烏木念珠。是以她契約者的念珠為原型。
3050453	空虛王冠	附著奇異魔力的王冠。
3050454	空虛王冠	附著奇異魔力的王冠。
3050455	空虛王冠	附著奇異魔力的王冠。
3050463	玻璃念珠	巴托里從某位女孩那收到的念珠。\裡面充滿了兩人共同的回憶。
3050464	玻璃念珠	巴托里從某位女孩那收到的念珠。\裡面充滿了兩人共同的回憶。
3050465	玻璃念珠	巴托里從某位女孩那收到的念珠。\裡面充滿了兩人共同的回憶。
3050473	大獎花環	大娛樂家獎贏家的獎勵花環。\不知道新地獄之花是怎麼弄到它的。
3050474	大獎花環	大娛樂家獎贏家的獎勵花環。\不知道新地獄之花是怎麼弄到它的。
3050475	大獎花環	大娛樂家獎贏家的獎勵花環。\不知道新地獄之花是怎麼弄到它的。
3050483	流行靴	有著時尚設計的靴子\，幫助亞莉亞以最好的表現演出。
3050484	流行靴	有著時尚設計的靴子\，幫助亞莉亞以最好的表現演出。
3050485	流行靴	有著時尚設計的靴子\，幫助亞莉亞以最好的表現演出。
3050493	新年福袋	裡面包著的是希望還是絕望呢...\如果是現金就好了...
3050494	新年福袋	裡面包著的是希望還是絕望呢...\如果是現金就好了...
3050495	新年福袋	裡面包著的是希望還是絕望呢...\如果是現金就好了...
3050503	黛娜的墜飾	充滿黛娜祝福的十字墜飾。
3050504	黛娜的墜飾	充滿黛娜祝福的十字墜飾。
3050505	黛娜的墜飾	充滿黛娜祝福的十字墜飾。
3050523	緞帶頭帶	沃丹最愛的頭帶。\比起拿來束住頭髮，更注重可愛。
3050524	緞帶頭帶	沃丹最愛的頭帶。\比起拿來束住頭髮，更注重可愛。
3050525	緞帶頭帶	沃丹最愛的頭帶。\比起拿來束住頭髮，更注重可愛。
3050533	麗莫斯的圍兜	接住甜甜圈碎屑很有用。
3050534	麗莫斯的圍兜	接住甜甜圈碎屑很有用。
3050535	麗莫斯的圍兜	接住甜甜圈碎屑很有用。
3050543	大魔術師之帽	奈茵的遮陽帽。\有著黑暗大戰的痕跡和貓毛。
3050544	大魔術師之帽	奈茵的遮陽帽。\有著黑暗大戰的痕跡和貓毛。
3050545	大魔術師之帽	奈茵的遮陽帽。\有著黑暗大戰的痕跡和貓毛。
3050553	該隱的香爐	神聖儀式中使用的香爐。
3050554	該隱的香爐	神聖儀式中使用的香爐。
3050555	該隱的香爐	神聖儀式中使用的香爐。
3050563	比利的水手帽	水槍手在槍戰中所戴的帽子。\不管動作有多激烈，都不會掉下來。
3050564	比利的水手帽	水槍手在槍戰中所戴的帽子。\不管動作有多激烈，都不會掉下來。
3050565	比利的水手帽	水槍手在槍戰中所戴的帽子。\不管動作有多激烈，都不會掉下來。
3050573	凱諾的花飾	凱諾的花飾。\點亮了她陰沉的性格。
3050574	凱諾的花飾	凱諾的花飾。\點亮了她陰沉的性格。
3050575	凱諾的花飾	凱諾的花飾。\點亮了她陰沉的性格。
3050583	緹絲貝的珠寶	悲沉的藍色寶石。
3050584	緹絲貝的珠寶	悲沉的藍色寶石。
3050585	緹絲貝的珠寶	悲沉的藍色寶石。
3050593	暖男的枕頭	癡迷文森特的枕頭。
3050594	暖男的枕頭	癡迷文森特的枕頭。
3050595	暖男的枕頭	癡迷文森特的枕頭。
3050603	黑暗骷髏	使魔的駭人骷顱。
3050604	黑暗骷髏	使魔的駭人骷顱。
3050605	黑暗骷髏	使魔的駭人骷顱。
3050613	佛典耳機	會隨機播放佛典的耳機。
3050614	佛典耳機	會隨機播放佛典的耳機。
3050615	佛典耳機	會隨機播放佛典的耳機。
3050623	開場蝴蝶結	奧弗伊斯連身衣上的緞帶裝飾。
3050624	開場蝴蝶結	奧弗伊斯連身衣上的緞帶裝飾。
3050625	開場蝴蝶結	奧弗伊斯連身衣上的緞帶裝飾。
3050633	滑雪護目鏡	艾修的滑雪護目鏡。\鏡片有做過防霧處理。
3050634	滑雪護目鏡	艾修的滑雪護目鏡。\鏡片有做過防霧處理。
3050635	滑雪護目鏡	艾修的滑雪護目鏡。\鏡片有做過防霧處理。
3050643	月光之心頸鍊	有多種穿戴方式的迷人頸鍊。\隨著角度不同，設計重點可以是在緞帶或心型。
3050644	月光之心頸鍊	有多種穿戴方式的迷人頸鍊。\隨著角度不同，設計重點可以是在緞帶或心型。
3050645	月光之心頸鍊	有多種穿戴方式的迷人頸鍊。\隨著角度不同，設計重點可以是在緞帶或心型。
3050653	騎士的聖槍勳章	由主人賜予騎士的名譽勳章。
3050654	騎士的聖槍勳章	由主人賜予騎士的名譽勳章。
3050655	騎士的聖槍勳章	由主人賜予騎士的名譽勳章。
3050663	貓耳頭飾	帕赫特的頭飾。\凸顯了她的可愛。
3050664	貓耳頭飾	帕赫特的頭飾。\凸顯了她的可愛。
3050665	貓耳頭飾	帕赫特的頭飾。\凸顯了她的可愛。
3050673	可愛頭飾	一種頭飾。\完美的兼備可愛與奢華感。
3050674	可愛頭飾	一種頭飾。\完美的兼備可愛與奢華感。
3050675	可愛頭飾	一種頭飾。\完美的兼備可愛與奢華感。
3050683	夜之裝飾	固定在帕拉斯衣服上的裝飾。\閃爍的光芒絢爛奪目。
3050684	夜之裝飾	固定在帕拉斯衣服上的裝飾。\閃爍的光芒絢爛奪目。
3050685	夜之裝飾	固定在帕拉斯衣服上的裝飾。\閃爍的光芒絢爛奪目。
3050693	粉色緞帶	歐洛斯的緞帶。\歐洛斯，妳實在太可愛了。
3050694	粉色緞帶	歐洛斯的緞帶。\歐洛斯，妳實在太可愛了。
3050695	粉色緞帶	歐洛斯的緞帶。\歐洛斯，妳實在太可愛了。
3050703	塞美勒的面紗	有著大花朵與緞帶裝飾的面紗。\充滿了優雅的氣質。
3050704	塞美勒的面紗	有著大花朵與緞帶裝飾的面紗。\充滿了優雅的氣質。
3050705	塞美勒的面紗	有著大花朵與緞帶裝飾的面紗。\充滿了優雅的氣質。
3050713	高音質耳機	Evil頻道的主持人A.I\的高音質降噪耳機。
3050714	高音質耳機	Evil頻道的主持人A.I\的高音質降噪耳機。
3050715	高音質耳機	Evil頻道的主持人A.I\的高音質降噪耳機。
3050723	手銬頸飾	拉弗斯的自製手銬。\它們象徵著她不願受到束縛的想法。
3050724	手銬頸飾	拉弗斯的自製手銬。\它們象徵著她不願受到束縛的想法。
3050725	手銬頸飾	拉弗斯的自製手銬。\它們象徵著她不願受到束縛的想法。
3050743	鉢里的慰靈符	鉢里安撫亡靈的護身符。\光是看一眼就會讓人背脊直涼。
3050744	鉢里的慰靈符	鉢里安撫亡靈的護身符。\光是看一眼就會讓人背脊直涼。
3050745	鉢里的慰靈符	鉢里安撫亡靈的護身符。\光是看一眼就會讓人背脊直涼。
3050753	桃宴櫻舞腕飾	用如櫻花般輕柔且色彩繽紛的質料所做成的腕飾。
3050754	桃宴櫻舞腕飾	用如櫻花般輕柔且色彩繽紛的質料所做成的腕飾。
3050755	桃宴櫻舞腕飾	用如櫻花般輕柔且色彩繽紛的質料所做成的腕飾。
3050763	纏腰絲帶	展現魯薩爾卡決心的腰帶。
3050764	纏腰絲帶	展現魯薩爾卡決心的腰帶。
3050765	纏腰絲帶	展現魯薩爾卡決心的腰帶。
3050773	拖鞋	哈比的拖鞋看起來永遠都是全新的。
3050774	拖鞋	哈比的拖鞋看起來永遠都是全新的。
3050775	拖鞋	哈比的拖鞋看起來永遠都是全新的。
3050783	尼爾提的寶珠	由她在許多世中獲得的知識所支撐。
3050784	尼爾提的寶珠	由她在許多世中獲得的知識所支撐。
3050785	尼爾提的寶珠	由她在許多世中獲得的知識所支撐。
3050793	女王的沙發	一張協助排解她疲勞的又大又柔軟沙發。
3050794	女王的沙發	一張協助排解她疲勞的又大又柔軟沙發。
3050795	女王的沙發	一張協助排解她疲勞的又大又柔軟沙發。
3050803	DF1墨鏡	時尚就跟\速度一樣重要。
3050804	DF1墨鏡	時尚就跟\速度一樣重要。
3050805	DF1墨鏡	時尚就跟\速度一樣重要。
3050813	心之鈴	一條項鍊，象徵歐洛拉等候自己主人的耐心。
3050814	心之鈴	一條項鍊，象徵歐洛拉等候自己主人的耐心。
3050815	心之鈴	一條項鍊，象徵歐洛拉等候自己主人的耐心。
3050873	提泰妮亞的頭冠	能進一步強化提泰妮亞魅力的帶翼頭冠。
3050874	提泰妮亞的頭冠	能進一步強化提泰妮亞魅力的帶翼頭冠。
3050875	提泰妮亞的頭冠	能進一步強化提泰妮亞魅力的帶翼頭冠。
3050883	幻燈朱雀羽飾	如朱雀立羽般的羽飾。
3050884	幻燈朱雀羽飾	如朱雀立羽般的羽飾。
3050885	幻燈朱雀羽飾	如朱雀立羽般的羽飾。
3050893	蘿絲琳塔飾環	代替悲傷的灰燼，而送予你的玫瑰花環。
3050894	蘿絲琳塔飾環	代替悲傷的灰燼，而送予你的玫瑰花環。
3050895	蘿絲琳塔飾環	代替悲傷的灰燼，而送予你的玫瑰花環。
3050903	飾品	用於象徵永恆青春的飾品。\上面刻著莫娜最喜歡的一段話。
3050904	飾品	用於象徵永恆青春的飾品。\上面刻著莫娜最喜歡的一段話。
3050905	飾品	用於象徵永恆青春的飾品。\上面刻著莫娜最喜歡的一段話。
3050913	阿羅漢之冠	在阿羅漢涅槃後，\她所配戴的冠。
3050914	阿羅漢之冠	在阿羅漢涅槃後，\她所配戴的冠。
3050915	阿羅漢之冠	在阿羅漢涅槃後，\她所配戴的冠。
3050933	烈火靈牛	冬天裡與其用暖暖包，\不如試試這個烈火靈牛鑰匙圈吧。\導熱性不是太好。
3050934	烈火靈牛	冬天裡與其用暖暖包，\不如試試這個烈火靈牛鑰匙圈吧。\導熱性不是太好。
3050935	烈火靈牛	冬天裡與其用暖暖包，\不如試試這個烈火靈牛鑰匙圈吧。\導熱性不是太好。
3050943	冰霜靈牛	一個冰雕的牛形鑰匙圈。\永不融化。
3050944	冰霜靈牛	一個冰雕的牛形鑰匙圈。\永不融化。
3050945	冰霜靈牛	一個冰雕的牛形鑰匙圈。\永不融化。
3050953	翠綠靈牛	由綠葉製成的牛形鑰匙圈。\非常的可愛。
3050954	翠綠靈牛	由綠葉製成的牛形鑰匙圈。\非常的可愛。
3050955	翠綠靈牛	由綠葉製成的牛形鑰匙圈。\非常的可愛。
3050963	暗影靈牛	在黑暗中握著，\會讓你感到安心的牛形鑰匙圈。
3050964	暗影靈牛	在黑暗中握著，\會讓你感到安心的牛形鑰匙圈。
3050965	暗影靈牛	在黑暗中握著，\會讓你感到安心的牛形鑰匙圈。
3050973	光亮靈牛	一個有著發光牛角的牛形鑰匙圈。
3050974	光亮靈牛	一個有著發光牛角的牛形鑰匙圈。
3050975	光亮靈牛	一個有著發光牛角的牛形鑰匙圈。
3050983	元氣頭帶	在粉絲為娜普圖♥加油時，\為她帶來元氣的頭帶。
3050984	元氣頭帶	在粉絲為娜普圖♥加油時，\為她帶來元氣的頭帶。
3050985	元氣頭帶	在粉絲為娜普圖♥加油時，\為她帶來元氣的頭帶。
3050993	玫瑰襯裙	以玫瑰製成的襯裙，\為惡魔夏娃襯托出一股魅力。
3050994	玫瑰襯裙	以玫瑰製成的襯裙，\為惡魔夏娃襯托出一股魅力。
3050995	玫瑰襯裙	以玫瑰製成的襯裙，\為惡魔夏娃襯托出一股魅力。
3051003	布拉達曼特的緞帶	讓布拉達曼特看起來\更加可愛的緞帶。
3051004	布拉達曼特的緞帶	讓布拉達曼特看起來\更加可愛的緞帶。
3051005	布拉達曼特的緞帶	讓布拉達曼特看起來\更加可愛的緞帶。
3051013	黑暗緞帶	黑暗尤娜所戴的緞帶，\用以保護自己孤獨的內心。
3051014	黑暗緞帶	黑暗尤娜所戴的緞帶，\用以保護自己孤獨的內心。
3051015	黑暗緞帶	黑暗尤娜所戴的緞帶，\用以保護自己孤獨的內心。
3051023	勝利者之帽子	阿提蜜西亞自己製作來慶祝勝利的帽子。
3051024	勝利者之帽子	阿提蜜西亞自己製作來慶祝勝利的帽子。
3051025	勝利者之帽子	阿提蜜西亞自己製作來慶祝勝利的帽子。
3051033	研究者的目鏡	沃丹目鏡，功能優秀\又美麗。
3051034	研究者的目鏡	沃丹目鏡，功能優秀\又美麗。
3051035	研究者的目鏡	沃丹目鏡，功能優秀\又美麗。
3051043	拉西的徽章	由她契約者手帕\所改造而成。
3051044	拉西的徽章	由她契約者手帕\所改造而成。
3051045	拉西的徽章	由她契約者手帕\所改造而成。
3051053	都桂花的佛珠	桂花帶著這條佛珠\來記住自己祈禱了多少次。
3051054	都桂花的佛珠	桂花帶著這條佛珠\來記住自己祈禱了多少次。
3051055	都桂花的佛珠	桂花帶著這條佛珠\來記住自己祈禱了多少次。
3051063	比賽獎盃	不知出處的冠軍獎盃。\可能是惡魔做來讓Child開心的。
3051064	比賽獎盃	不知出處的冠軍獎盃。\可能是惡魔做來讓Child開心的。
3051065	比賽獎盃	不知出處的冠軍獎盃。\可能是惡魔做來讓Child開心的。
3051073	克雷斯尼克的手環	這條手環可在意外中保護穿戴者，\就如同守護符一般。
3051074	克雷斯尼克的手環	這條手環可在意外中保護穿戴者，\就如同守護符一般。
3051075	克雷斯尼克的手環	這條手環可在意外中保護穿戴者，\就如同守護符一般。
3051083	菲羅忒斯的髮夾	菲羅忒斯的髮夾，她希望這樣能讓她更女性化一點。
3051084	菲羅忒斯的髮夾	菲羅忒斯的髮夾，她希望這樣能讓她更女性化一點。
3051085	菲羅忒斯的髮夾	菲羅忒斯的髮夾，她希望這樣能讓她更女性化一點。
3051093	杜莎的臂章	杜莎的臂章，上頭印有光之徽章。\現在僅僅作為裝飾用。
3051094	杜莎的臂章	杜莎的臂章，上頭印有光之徽章。\現在僅僅作為裝飾用。
3051095	杜莎的臂章	杜莎的臂章，上頭印有光之徽章。\現在僅僅作為裝飾用。
40000002	增幅攻擊力核心素材	製作<color=ff17b0>增幅攻擊力</color>點火核心的所需素材。\上面刻著象徵力量的希伯來字母萊印。
40000003	增幅防禦力核心素材	製作<color=00e2f0>增幅防禦力</color>點火核心的所需素材。\上面刻著象徵保護的希伯來字母切特。
40000004	增幅敏捷度核心素材	製作<color=d3da00>增幅敏捷度</color>點火核心的所需素材。\上面刻著象徵智慧的希伯來字母泰特。
40000005	增幅暴擊核心素材	製作<color=ff5f1e>增幅暴擊</color>點火核心的所需素材。\上面刻著象徵勝利的希伯來字母塔夫。
