// key	CHAT_
c209_boss_long	I-I think our eyes just met... Does this mean he likes me?
c209_boss_short	Are you interested in me?
c209_ctskill	Just where do you think you're going?
c209_death_1	This must be the bad ending...
c209_death_2	Nooo!
c209_drive	What's with that look?
c209_hit_1	Stop it!
c209_hit_2	Gah!
c209_hit_3	Hey!
c209_prskill	Stay out of my way!
c209_skill	Wait your turn!
c209_spa	Wake me up if I fall asleep, okay?
c209_startbt	Let's see what this story has in store, shall we?
c209_story1	Boyfriend? Girlfriend? Curse them all!
c209_story2	But I'm a writer.\Living in a fantasy world is part of the job.\What's so bad about that?
c209_story3	I'll make them into a master\way stronger than you!
c209_true1	Why do you keep looking at me? A-Are you in love with me or something?
c209_true2	I won't be taken in by men ever again! This time, I mean it...
c209_true3	Hmph! Men are all the same! Every last one! You thought you could fool me? Well, you can't.
c209_victory	Flawless.
c210_boss_long	You have guts, I'll give you that.
c210_boss_short	All bluster, I see.
c210_ctskill	Kneel!
c210_death_1	Did you think you could steal my throne that easily?!
c210_death_2	I shall never perish...
c210_drive	Gaze into the abyss!
c210_hit_1	Gah!
c210_hit_2	Ngh!
c210_hit_3	Gah!
c210_prskill	This is the power of royalty!
c210_skill	Why, you...
c210_spa	How dare you peep at the Archfiend's body! Off with his head!
c210_startbt	Who dares interrupt the Archfiend's leisure time?!
c210_story1	Things have truly changed.\The contests I know were fought with blade and blood.
c210_story2	I cannot believe a fool like you is after my throne...
c210_story3	I shall allow you to inherit my throne.
c210_true1	Demons these days have no spine.
c210_true2	My crown is a heavy burden to bear.\Too heavy for the likes of your empty head.
c210_true3	As the times change, so too must authority.\At last, my reign is about to begin...
c210_victory	Now do you understand the Archfiend's power?
c214_10_boss_long	Let us spin the wheel of destiny,\and see whose fortune it favors.
c214_10_boss_short	This is the greatest gamble of my life!
c214_10_ctskill	It seems you misjudged me.
c214_10_death_1	Ah, now I see...\I lost...
c214_10_death_2	Waaah!
c214_10_drive	The goddess of luck smiles upon me.
c214_10_hit_1	Ooof!
c214_10_hit_2	Aaagh!
c214_10_hit_3	Ooof!
c214_10_prskill	Victory is within my grasp!
c214_10_skill	The dice have been cast.
c214_10_spa	Hmm... Not bad.
c214_10_startbt	Let us begin our wager.\We shall put our very lives at stake.
c214_10_story1	What an irritating little girl.\That cry of hers pierces the air like a ringing bell. It gives me a headache.
c214_10_story2	Unbelievable. The odds are completely stacked against you.\How long will you continue to struggle?
c214_10_story3	Do you truly mean to become the Archfiend?
c214_10_true1	There is no meaning in life for those\who cannot produce results.
c214_10_true2	Means are nothing without the ends.
c214_10_true3	I desire more power,\so that my victories will be that much more assured.
c214_10_victory	It seems that luck is on my side.
c214_boss_long	Let us spin the wheel of destiny, and see whose fortune it favors.
c214_boss_short	This is the greatest gamble of my life!
c214_ctskill	It seems you misjudged me.
c214_death_1	Ah, now I see... I lost...
c214_death_2	Gah! Aaargh!
c214_drive	The goddess of luck smiles upon me.
c214_hit_1	Guh.
c214_hit_2	Gah!
c214_hit_3	Ngh.
c214_prskill	Victory is within my grasp!
c214_skill	The dice have been cast.
c214_spa	Hmm... Not bad.
c214_startbt	Let us begin our wager. We shall put our very lives at stake.
c214_story1	Hmph, what a noisy little girl. Your shrill, piercing voice is like a church bell.\It gives me a headache.
c214_story2	I can't believe you. There is no longer any hope of victory. How long do you plan to continue this futile struggle?
c214_story3	...Do you truly intend to become the Archfiend?
c214_true1	There is no meaning in life for those who cannot produce results.
c214_true2	Means are nothing without the ends.
c214_true3	I desire more power, so that my victories will be that much more assured.
c214_victory	It seems that luck is on my side.
c216_boss_long	Did we meet on a whim of the moon?
c216_boss_short	Wow, you've made it this far, huh?
c216_ctskill	That hurts!
c216_death_1	This's my chance to jet! Bye bye!
c216_death_2	Ugh... You're better than I thought.
c216_drive	This's the end!
c216_hit_1	Owww!
c216_hit_2	What's that for?!
c216_hit_3	Meow!
c216_prskill	Isn't this fun?
c216_skill	Hahaha!
c216_spa	Awww, this is nice. Maybe I won't go home.
c216_startbt	Are you gonna be "it" this time?
c216_story1	Well thank you for coming and finding me.\I'll be sure to reward you, Kitty.
c216_story2	I have a riddle! "What walks on four legs in the morning, two legs in the afternoon, and three legs in the evening?"
c216_story3	I can't waste this moonlit night cooped up indoors.
c216_true1	It's way more fun if you don't know where you're going!
c216_true2	You're a persistent kitty, huh?
c216_true3	If you're going to be so honest...maybe I'll play some real pranks on you!
c216_victory	Whaaat! But we're just getting started.
c218_boss_long	Oh, we've got a customer.
c218_boss_short	Welcome!
c218_ctskill	Are you happy?
c218_death_1	Hnnggg... Our house is destroyed.
c218_death_2	I must take care of my master...
c218_drive	It's time to clean.
c218_hit_1	Ouch!
c218_hit_2	Kyaaak!
c218_hit_3	That hurts!
c218_prskill	Uninvited guests are not wanted.
c218_skill	Knock, knock. Excuse me.
c218_spa	I'm so happy!\I wonder if my pactmaker has been to a place like this.
c218_startbt	Smile! Let's smile together!
c218_story1	Hah hah! Hello! Top of the morning to you!
c218_story2	Watching people enjoy my food is very rewarding.
c218_story3	It's not too bad, is it?
c218_true1	I just want a little bit of happiness.
c218_true2	Smile, Master. You look most handsome when you smile.
c218_true3	I'd like to get married in the Infernal Realm after you become Archfiend.\I want Venus flytraps for my bouquet.
c218_victory	Congrats, Master!
c219_boss_long	Do you want to die so badly?
c219_boss_short	Don't be in such a hurry to die.
c219_ctskill	I'm putting you on ice.
c219_death_1	I don't like this...one bit...
c219_death_2	Things got...too hot...
c219_drive	I'll freeze you to the core.
c219_hit_1	Ngh!
c219_hit_2	Damn...
c219_hit_3	Guh!
c219_prskill	My ice doesn't melt.
c219_skill	Getting chilly?
c219_spa	It's hot in here...
c219_startbt	Is that the guy you want me to freeze?
c219_story1	What a hassle. *sigh* Fine. I guess I'll make you more.
c219_story2	Good grief, humans are irksome.
c219_story3	Won't you trust me with it?
c219_true1	Hmph.\I was just thinking of where to use you.
c219_true2	You waste your time\worrying so much.\Just do whatever I tell you to do.
c219_true3	It'd be one thing if you were Archfiend, but as you are right now,\what good are you?
c219_victory	It's finally over.
c220_boss_long	Come at me with everything you've got!
c220_boss_short	As hard as you can!
c220_ctskill	My turn!
c220_death_1	It's okay. I just have to try again!
c220_death_2	Ngh...ugh...
c220_drive	Smaaash!
c220_hit_1	Aaah!
c220_hit_2	Ahhh!
c220_hit_3	I'm going to win!
c220_prskill	I'm gonna win!
c220_skill	Here goes!
c220_spa	Nothing beats a dip in a hot spring after a workout! Now, back to the grind!
c220_startbt	I'm gonna show you what I can do!
c220_story1	I see how this is going to be.\I'm warning you though, wimp.\Don't you dare underestimate me.
c220_story2	I'll tell you, there's nothing better than working up a nice sweat.
c220_story3	Tell me, wimp: Do you even have any goals for yourself?\Anything you're trying to accomplish?
c220_true1	I really can't stand that dazed look of yours!
c220_true2	Let's push forward together. You can't afford to stagnate!
c220_true3	You want to be the Archfiend because you don't have anything better to do, huh?\All right, whatever! I'll still help you!
c220_victory	That was a good match, don't you think?
c221_boss_long	Come! I shall be your opponent!
c221_boss_short	You called for me?
c221_ctskill	Away with you.
c221_death_1	So, this day has finally come...
c221_death_2	We all die alone, in the end...
c221_drive	I shall cleanse you from this world!
c221_hit_1	I let my guard down!
c221_hit_2	Ooof!
c221_hit_3	Damn!
c221_prskill	I'll take on all comers.
c221_skill	Take this.
c221_spa	Enjoy anything and everything to its fullest.\That is the way of the warrior.
c221_startbt	This is it! Everyone stay focused!
c221_story1	What do you hope to attain from humiliating me?
c221_story2	Such a beautiful moon.\Nights like these I feel a pain in my right hand. ...I wonder why.
c221_story3	More importantly,\you who have no connection to my past self that I hate\worked to help her.
c221_true1	You truly are a vexing young man.\But I take no umbrage with that.
c221_true2	I can't believe I've actually gotten caught up in the Archfiend Contest.\I never thought this would happen to me...
c221_true3	From what I recall of my pactmaker's memories, she was unfairly teased for having a colorful imagination...\But now that I am here, given form thanks to your power, I intend to repay the debt I owe you in full.
c221_victory	Heh, I won.
c222_boss_long	If you wish to defeat me, you must sacrifice that which is most precious to you.
c222_boss_short	How much do you go for?
c222_ctskill	Foolishness.
c222_death_1	How could you do this to me?!
c222_death_2	Aaah!
c222_drive	Your life is forfeit.
c222_hit_1	How dare you!
c222_hit_2	Ugh!
c222_hit_3	Aaah!
c222_prskill	Victory is mine.
c222_skill	Hmph!
c222_spa	I'm getting bored...
c222_startbt	You want ME...to deal with THEM?
c222_story1	I should never have made a pact with a pauper.
c222_story2	There is no one that gold suits better than my noble self.
c222_story3	No excuses. You made my precious gold\worthless; now you have to pay the price.
c222_true1	Never mind gold.\Even these pebbles are too good for you.
c222_true2	Do you know what it is I truly seek?
c222_true3	That which is beautiful, strong, and eternally radiant...\Such is my ultimate ideal.
c222_victory	Perhaps some gold powder would be in order?
c223_boss_long	Give yourself to the flow.
c223_boss_short	I'll finish this quickly.
c223_ctskill	I can hear the babbling of a brook.
c223_death_1	A stream that doesn't flow? Impossible...
c223_death_2	Ah... Downriver until the end...
c223_drive	Surrender yourself to the river's flow.
c223_hit_1	Dear me!
c223_hit_2	Oh!
c223_hit_3	Ngh!
c223_prskill	Don't follow me.
c223_skill	Stop it!
c223_spa	A short rest before I depart on my journey.
c223_startbt	As the river flows...
c223_story1	Don't be scared of bad dreams.\Face up to them\and you might learn something unexpected.
c223_story2	You should resign yourself to the flow.\For you're also no more than a flowing river\to someone else.
c223_story3	But you know, demon,\beautiful lakes come to be thanks to the rivers that flow to them.
c223_true1	Dust gathers on stagnant waters.\But waters that flow do not spoil.
c223_true2	Be like a flowing river,\a demon with an open heart that loves all.
c223_true3	Carry yourself well, demon.\As water changes its course\there will come a day when you cannot stop me.
c223_victory	My journey begins here.
c225_boss_long	Hey now, I wasn't expecting company.
c225_boss_short	You're not my type.
c225_ctskill	All right!
c225_death_1	I don't want to end things like this...
c225_death_2	But...I haven't even opened my presents yet...
c225_drive	Don't look away!
c225_hit_1	Ooof!
c225_hit_2	Guh!
c225_hit_3	That hurts!
c225_prskill	Here I go...for real this time.
c225_skill	You might want to dodge this.
c225_spa	Uh, where's the women's bath?
c225_startbt	Ready for some thrills?
c225_story1	Don't make such a fuss.\Even if I wanted to steal something,\there's nothing to steal.
c225_story2	Monaaa, forget about that stupid master and that awful woman and let's go on a date.\Just the two of us.
c225_story3	Try to be more positive!\If you look like Santa,\you'll become more like Santa.
c225_true1	Try not to space out. You never know when I might rummage through your pockets.
c225_true2	I'm so bored. Let's do something exciting!
c225_true3	I'm tired of searching for my old master...\Maybe I'll just stick around here.
c225_victory	This is fun! Don't you think so too?
c227_boss_long	Nice job showing up. I applaud your bravery.
c227_boss_short	I'm putting you behind bars.
c227_ctskill	Freeze!
c227_death_1	Hmph. To think this is where I'd make my last stand...
c227_death_2	Take good care of her for me...
c227_drive	This is as far as you go.
c227_hit_1	Aaah!
c227_hit_2	Is that it?
c227_hit_3	Not good enough!
c227_prskill	Time to end this.
c227_skill	Give yourself up now.
c227_spa	What? Even I take off my sunglasses off in the bath...\Is it really worth gawking at?
