// key	ITEM_NAME_	ITEM_DESCRIPTION_
10000101	落とした髪の毛	髪の毛一本一本に魂の痕跡が宿っている。
3030094	殺虫剤	虫全般に効果を発揮。もちろんGなヤツにもOK。\自分にかからないように注意しよう。
3030095	殺虫剤	虫全般に効果を発揮。もちろんGなヤツにもOK。\自分にかからないように注意しよう。
3030103	キツネ尾のキーホルダー	キツネの尾を丸ごとカットして作られたキーホルダー。\キツネの霊が守ってくれるような感じがする。
3030104	キツネ尾のキーホルダー	キツネの尾を丸ごとカットして作られたキーホルダー。\キツネの霊が守ってくれるような感じがする。
3030105	キツネ尾のキーホルダー	キツネの尾を丸ごとカットして作られたキーホルダー。\キツネの霊が守ってくれるような感じがする。
3030113	高級宝石箱	クラシックに作られたエレガントでブリリアントな宝石箱。
3030114	高級宝石箱	クラシックに作られたエレガントでブリリアントな宝石箱。
3030115	高級宝石箱	クラシックに作られたエレガントでブリリアントな宝石箱。
3030123	立方体パズル	カラフルな立方体パズル。\完成しても知力も魔力も上がらない。
3030124	立方体パズル	カラフルな立方体パズル。\完成しても知力も魔力も上がらない。
3030125	立方体パズル	カラフルな立方体パズル。\完成しても知力も魔力も上がらない。
3040133	四つ葉のクローバー	双子葉植物バラ目マメ科の植物。\幸運をもたらすかは実験してみなければわからない。
3040134	四つ葉のクローバー	双子葉植物バラ目マメ科の植物。\幸運をもたらすかは実験してみなければわからない。
3040135	四つ葉のクローバー	双子葉植物バラ目マメ科の植物。\幸運をもたらすかは実験してみなければわからない。
3040143	金塊	純金で作られた貴重な金塊。\重さ約12.5kg。その重さは凶器。
3040144	金塊	純金で作られた貴重な金塊。\重さ約12.5kg。その重さは凶器。
3040145	金塊	純金で作られた貴重な金塊。\重さ約12.5kg。その重さは凶器。
3040153	キーホルダー	これを胸ポケットに入れていたら\飛んできた銃弾を防いだという事例がある。
3040154	キーホルダー	これを胸ポケットに入れていたら\飛んできた銃弾を防いだという事例がある。
3040155	キーホルダー	これを胸ポケットに入れていたら\飛んできた銃弾を防いだという事例がある。
3040163	ベネチアンマスク	ロミオが正体を隠すために使用した華やかな仮面。\ロミオが実証したので、変装の効果は確かであろう。
3040164	ベネチアンマスク	ロミオが正体を隠すために使用した華やかな仮面。\ロミオが実証したので、変装の効果は確かであろう。
3040165	ベネチアンマスク	ロミオが正体を隠すために使用した華やかな仮面。\ロミオが実証したので、変装の効果は確かであろう。
3040173	蜂の巣	ミツバチを強制的に追い出して手に入れた蜂の巣。\私利私欲のために蜂に悪いことをした。
3040174	蜂の巣	ミツバチを強制的に追い出して手に入れた蜂の巣。\私利私欲のために蜂に悪いことをした。
3040175	蜂の巣	ミツバチを強制的に追い出して手に入れた蜂の巣。\私利私欲のために蜂に悪いことをした。
3050183	ピラミッドトーテム	ピラミッド型のペンダント。\深夜に名状しがたいオーラを放つ。
3050184	ピラミッドトーテム	ピラミッド型のペンダント。\深夜に名状しがたいオーラを放つ。
3050185	ピラミッドトーテム	ピラミッド型のペンダント。\深夜に名状しがたいオーラを放つ。
3050193	妖精の髪飾り	かつて妖精の女王が身につけていたド派手な髪飾り。\それにしては重すぎるのではないか。
3050194	妖精の髪飾り	かつて妖精の女王が身につけていたド派手な髪飾り。\それにしては重すぎるのではないか。
3050195	妖精の髪飾り	かつて妖精の女王が身につけていたド派手な髪飾り。\それにしては重すぎるのではないか。
3050203	吸血鬼退治セット	アンティークとしての価値は高いが、\吸血鬼が現れるまで実際の効果はわからない。
3050204	吸血鬼退治セット	アンティークとしての価値は高いが、\吸血鬼が現れるまで実際の効果はわからない。
3050205	吸血鬼退治セット	アンティークとしての価値は高いが、\吸血鬼が現れるまで実際の効果はわからない。
3050213	太陽のオルゴール	明るく輝く華麗なオルゴール。
3050214	太陽のオルゴール	明るく輝く華麗なオルゴール。
3050215	太陽のオルゴール	明るく輝く華麗なオルゴール。
3050223	バイク用ヘルメット	ライダーの頭部を守るヘルメット。\頭にトサカがついていると使えない。
3050224	バイク用ヘルメット	ライダーの頭部を守るヘルメット。\頭にトサカがついていると使えない。
3050225	バイク用ヘルメット	ライダーの頭部を守るヘルメット。\頭にトサカがついていると使えない。
3050233	携帯ゲーム機	暇つぶしにいい携帯ゲーム機。\バッテリー管理に注意が必要。
3050234	携帯ゲーム機	暇つぶしにいい携帯ゲーム機。\バッテリー管理に注意が必要。
3050235	携帯ゲーム機	暇つぶしにいい携帯ゲーム機。\バッテリー管理に注意が必要。
3050243	七馬牌	高い身分を表す七頭の馬が書かれた牌。\幽幻兵士の召喚はできない…
3050244	七馬牌	高い身分を表す七頭の馬が書かれた牌。\幽幻兵士の召喚はできない…
3050245	七馬牌	高い身分を表す七頭の馬が書かれた牌。\幽幻兵士の召喚はできない…
3050293	アニバーサリーリング222号	候補生たちの間で流行っている記念の指輪。\同じ指輪をつけた悪魔に出会ったらハイタッチをすることが慣例である。
3050294	アニバーサリーリング222号	候補生たちの間で流行っている記念の指輪。\同じ指輪をつけた悪魔に出会ったらハイタッチをすることが慣例である。
3050295	アニバーサリーリング222号	候補生たちの間で流行っている記念の指輪。\同じ指輪をつけた悪魔に出会ったらハイタッチをすることが慣例である。
3050323	メイドチョーカー	メイド用首輪状装飾品。\疑似シン化第1覚醒形態になっても爆発しない。
3050324	メイドチョーカー	メイド用首輪状装飾品。\疑似シン化第1覚醒形態になっても爆発しない。
3050325	メイドチョーカー	メイド用首輪状装飾品。\疑似シン化第1覚醒形態になっても爆発しない。
3050333	月の耳飾り	三日月を象った耳飾り。\似合う服が見つかると良いが…
3050334	月の耳飾り	三日月を象った耳飾り。\似合う服が見つかると良いが…
3050335	月の耳飾り	三日月を象った耳飾り。\似合う服が見つかると良いが…
3050353	錬金術キット	神の力に挑むために作られた錬金術キット。\無償A/S期間はとっくに過ぎている。
3050354	錬金術キット	神の力に挑むために作られた錬金術キット。\無償A/S期間はとっくに過ぎている。
3050355	錬金術キット	神の力に挑むために作られた錬金術キット。\無償A/S期間はとっくに過ぎている。
3050363	クリスマスリース	悪魔の家にこのリースを掲げると悪魔を捕まえに来た\サンタがその家を通り過ぎるらしい。
