// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	死亡	邀約	0	
250008	Lv.8	諸神的掠奪	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250009	Lv.9	諸神的追擊	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250010	Lv.10	諸神的殞落	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250011	Lv.11	諸神的戰爭	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250012	Lv.12	諸神的猛擊	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250013	Lv.13	諸神的爭鬥	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250014	Lv.14	諸神的激鬥	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250015	Lv.15	諸神的奮鬥	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250016	Lv.16	諸神的血鬥	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250017	Lv.17	諸神的亂鬥	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250018	Lv.18	諸神的電擊	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250019	Lv.19	諸神的血戰	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250020	Lv.20	諸神的激戰	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250021	Lv.21	諸神之盾	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250022	Lv.22	諸神的要塞	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250023	Lv.23	諸神的堤防	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250024	Lv.24	諸神的防禦	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250025	Lv.25	諸神的警戒	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250026	Lv.26	諸神的守衛	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250027	Lv.27	諸神的戒嚴	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250028	Lv.28	諸神的援護	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250029	Lv.29	神聖的抵抗	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250030	Lv.30	諸神的抗戰	空欄	<color=ff0000>對敵方隊伍</color>賦予<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
250031	Lv.31	諸神的火戰車	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點攻擊力</color>與<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color>與<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
250032	Lv.32	諸神的突擊	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點攻擊力</color>與<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color>與<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
250033	Lv.33	諸神的爆擊	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點攻擊力</color>與<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color>與<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
250034	Lv.34	諸神的連擊	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點攻擊力</color>與<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color>與<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
250035	Lv.35	諸神的強擊	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點攻擊力</color>與<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color>與<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
250036	Lv.36	諸神的雷擊	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點攻擊力</color>與<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color>與<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
250037	Lv.37	諸神的殞落	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點攻擊力</color>與<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color>與<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
250038	Lv.38	諸神的擊破	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點攻擊力</color>與<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color>與<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
250039	Lv.39	諸神的擊滅	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點攻擊力</color>與<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color>與<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
250040	Lv.40	諸神的災難	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點攻擊力</color>與<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color>與<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>\<color=ff7b02>減益(冰凍、石化、沉默、混亂和暈眩)</color>和<color=ff7b02>時間系減益無效</color>
2600	諸神強襲	魔界大門開啟，古神紛紛降臨。		
260001	Lv.1	維納斯的惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260002	Lv.2	維納斯的惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260003	Lv.3	維納斯的惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260004	Lv.4	維納斯的惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260005	Lv.5	維納斯的惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260006	Lv.6	維納斯的惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260007	Lv.7	維納斯的惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260008	Lv.8	維納斯的惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260009	Lv.9	維納斯的惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260010	Lv.10	維納斯的惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260011	Lv.11	娜普圖的幼犬	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260012	Lv.12	娜普圖的幼犬	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260013	Lv.13	娜普圖的幼犬	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260014	Lv.14	娜普圖的幼犬	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260015	Lv.15	娜普圖的幼犬	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260016	Lv.16	娜普圖的幼犬	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260017	Lv.17	娜普圖的幼犬	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260018	Lv.18	娜普圖的幼犬	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260019	Lv.19	娜普圖的幼犬	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260020	Lv.20	娜普圖的幼犬	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260021	Lv.21	Ｇ弦上的偶像	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260022	Lv.22	Ｇ弦上的偶像	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260023	Lv.23	Ｇ弦上的偶像	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260024	Lv.24	Ｇ弦上的偶像	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260025	Lv.25	Ｇ弦上的偶像	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260026	Lv.26	Ｇ弦上的偶像	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260027	Lv.27	Ｇ弦上的偶像	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260028	Lv.28	Ｇ弦上的偶像	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260029	Lv.29	Ｇ弦上的偶像	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260030	Lv.30	Ｇ弦上的偶像	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
260031	Lv.31	Planet祭	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
260032	Lv.32	Planet祭	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
260033	Lv.33	Planet祭	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
260034	Lv.34	Planet祭	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
260035	Lv.35	Planet祭	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
260036	Lv.36	Planet祭	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
260037	Lv.37	Planet祭	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
260038	Lv.38	Planet祭	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
260039	Lv.39	Planet祭	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
260040	Lv.40	Planet祭	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>、<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>\<color=ff7b02>弱化減益(石化、沉默、混亂、暈眩、睡眠)</color>以及<color=ff7b02>時間減益無效</color>、<color=ff7b02>暴擊傷害防禦力</color> <color=ffc400>↑</color>
2900	諸神強襲	魔界大門開啟，古神紛紛降臨。		
290001	Lv.1	惡意的注射器	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290002	Lv.2	惡意的注射器	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290003	Lv.3	惡意的注射器	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290004	Lv.4	惡意的注射器	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290005	Lv.5	惡意的注射器	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290006	Lv.6	惡意的注射器	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290007	Lv.7	惡意的注射器	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290008	Lv.8	惡意的注射器	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290009	Lv.9	惡意的注射器	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290010	Lv.10	惡意的注射器	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290011	Lv.11	惡魔軍團	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290012	Lv.12	惡魔軍團	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290013	Lv.13	惡魔軍團	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290014	Lv.14	惡魔軍團	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290015	Lv.15	惡魔軍團	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290016	Lv.16	惡魔軍團	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290017	Lv.17	惡魔軍團	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290018	Lv.18	惡魔軍團	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290019	Lv.19	惡魔軍團	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290020	Lv.20	惡魔軍團	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290021	Lv.21	淨火之禱	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290022	Lv.22	淨火之禱	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290023	Lv.23	淨火之禱	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290024	Lv.24	淨火之禱	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290025	Lv.25	淨火之禱	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
290026	Lv.26	淨火之禱	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
