// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	死亡	邀约	0	
260002	Lv.2	维纳斯的恶魔	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260003	Lv.3	维纳斯的恶魔	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260004	Lv.4	维纳斯的恶魔	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260005	Lv.5	维纳斯的恶魔	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260006	Lv.6	维纳斯的恶魔	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260007	Lv.7	维纳斯的恶魔	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260008	Lv.8	维纳斯的恶魔	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260009	Lv.9	维纳斯的恶魔	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260010	Lv.10	维纳斯的恶魔	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260011	Lv.11	涅普顿的幼犬	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260012	Lv.12	涅普顿的幼犬	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260013	Lv.13	涅普顿的幼犬	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260014	Lv.14	涅普顿的幼犬	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260015	Lv.15	涅普顿的幼犬	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260016	Lv.16	涅普顿的幼犬	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260017	Lv.17	涅普顿的幼犬	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260018	Lv.18	涅普顿的幼犬	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260019	Lv.19	涅普顿的幼犬	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260020	Lv.20	涅普顿的幼犬	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260021	Lv.21	G弦上的偶像	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260022	Lv.22	G弦上的偶像	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260023	Lv.23	G弦上的偶像	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260024	Lv.24	G弦上的偶像	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260025	Lv.25	G弦上的偶像	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260026	Lv.26	G弦上的偶像	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260027	Lv.27	G弦上的偶像	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260028	Lv.28	G弦上的偶像	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260029	Lv.29	G弦上的偶像	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260030	Lv.30	G弦上的偶像	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
260031	Lv.31	Planet祭	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>、<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
260032	Lv.32	Planet祭	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>、<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
260033	Lv.33	Planet祭	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>、<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
260034	Lv.34	Planet祭	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>、<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
260035	Lv.35	Planet祭	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>、<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
260036	Lv.36	Planet祭	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>、<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
260037	Lv.37	Planet祭	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>、<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
260038	Lv.38	Planet祭	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>、<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
260039	Lv.39	Planet祭	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>、<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
260040	Lv.40	Planet祭	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color> <color=ffc400>↓</color>、<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>\<color=ff7b02>弱化（石化、沉默、混乱、眩晕、睡眠）</color>以及<color=ff7b02>时间系减益效果无效</color>、<color=ff7b02>暴击伤害防御力</color> <color=ffc400>↑</color>
2900	诸神强袭	魔界大门开启，古神纷纷降临。		
290001	Lv.1	恶意的注射器	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290002	Lv.2	恶意的注射器	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290003	Lv.3	恶意的注射器	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290004	Lv.4	恶意的注射器	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290005	Lv.5	恶意的注射器	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290006	Lv.6	恶意的注射器	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290007	Lv.7	恶意的注射器	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290008	Lv.8	恶意的注射器	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290009	Lv.9	恶意的注射器	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290010	Lv.10	恶意的注射器	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290011	Lv.11	恶魔军团	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290012	Lv.12	恶魔军团	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290013	Lv.13	恶魔军团	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290014	Lv.14	恶魔军团	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290015	Lv.15	恶魔军团	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290016	Lv.16	恶魔军团	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290017	Lv.17	恶魔军团	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290018	Lv.18	恶魔军团	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290019	Lv.19	恶魔军团	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290020	Lv.20	恶魔军团	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290021	Lv.21	净火之祷	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290022	Lv.22	净火之祷	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290023	Lv.23	净火之祷	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290024	Lv.24	净火之祷	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290025	Lv.25	净火之祷	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290026	Lv.26	净火之祷	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290027	Lv.27	净火之祷	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290028	Lv.28	净火之祷	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290029	Lv.29	净火之祷	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290030	Lv.30	净火之祷	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
290031	Lv.31	燃烧的愤怒	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点攻击力</color>与<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color>与<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
290032	Lv.32	燃烧的愤怒	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点攻击力</color>与<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color>与<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
290033	Lv.33	燃烧的愤怒	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点攻击力</color>与<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color>与<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
290034	Lv.34	燃烧的愤怒	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点攻击力</color>与<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color>与<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
290035	Lv.35	燃烧的愤怒	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点攻击力</color>与<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color>与<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
290036	Lv.36	燃烧的愤怒	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点攻击力</color>与<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color>与<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
290037	Lv.37	燃烧的愤怒	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点攻击力</color>与<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color>与<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
290038	Lv.38	燃烧的愤怒	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点攻击力</color>与<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color>与<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
290039	Lv.39	燃烧的愤怒	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点攻击力</color>与<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color>与<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>
290040	Lv.40	燃烧的愤怒	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>弱点攻击力</color>与<color=ff7b02>减益效果闪避率</color><color=ffc400>↑</color>、\<color=ff7b02>弱点防御力</color>与<color=ff7b02>减益效果持续时间</color><color=ffc400>↓</color>\<color=ff7b02>弱化（石化、沉默、混乱、眩晕、睡眠）</color>和<color=ff7b02>时间系减益效果无效</color>
3000	诸神强袭	魔界大门开启，古神纷纷降临。		
300001	Lv.1	婚约废除交涉	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
300002	Lv.2	婚约废除交涉	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
300003	Lv.3	婚约废除交涉	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
300004	Lv.4	婚约废除交涉	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
300005	Lv.5	婚约废除交涉	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
300006	Lv.6	婚约废除交涉	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
300007	Lv.7	婚约废除交涉	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
300008	Lv.8	婚约废除交涉	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
300009	Lv.9	婚约废除交涉	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
300010	Lv.10	婚约废除交涉	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
300011	Lv.11	伪神前式婚礼	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
300012	Lv.12	伪神前式婚礼	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
300013	Lv.13	伪神前式婚礼	空栏	<color=ff0000>敌方队伍</color><color=ff7b02>弱点防御力</color><color=ffc400>↓</color>
