// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	Invitation	From Death		
240035	Lv.35	Strike of the gods	BLANK	<color=ff0000>Enemy Team: </color> <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>, <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>
240036	Lv.36	Torpedo attack of the gods	BLANK	<color=ff0000>Enemy Team: </color> <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>, <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>
240037	Lv.37	Surrender of the gods	BLANK	<color=ff0000>Enemy Team: </color> <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>, <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>
240038	Lv.38	Annihilation of the gods	BLANK	<color=ff0000>Enemy Team: </color> <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>, <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>
240039	Lv.39	Extermination of the gods	BLANK	<color=ff0000>Enemy Team: </color> <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>, <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>
240040	Lv.40	Catastrophe of the gods	BLANK	<color=ff0000>Enemy Team: </color> <color=ff7b02>Drive Charge Amount</color><color=ffc400>↑</color>, <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>, <color=ff7b02>Debuff EVA</color><color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>,\and <color=ff7b02>nullifies Disable Debuffs (Freeze, Petrify, Silence, Confuse, Stun)</color> and <color=ff7b02>Time Debuffs</color>
250001	Lv.1	Sign of the Devil	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250002	Lv.2	Descent of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250003	Lv.3	Charge of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250004	Lv.4	Invasion of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250005	Lv.5	Assault of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250006	Lv.6	Raid of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250007	Lv.7	Invasion of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250008	Lv.8	Plundering of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250009	Lv.9	Pursuit of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250010	Lv.10	Surrender of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250011	Lv.11	War of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250012	Lv.12	Bombardment of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250013	Lv.13	Strife of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250014	Lv.14	Blitzkrieg of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250015	Lv.15	Struggle of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250016	Lv.16	Bloodbath of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250017	Lv.17	Brawl of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250018	Lv.18	Blitz of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250019	Lv.19	Carnage of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250020	Lv.20	Hard-fought battle of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250021	Lv.21	Shield of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250022	Lv.22	Stronghold of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250023	Lv.23	Embankment of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250024	Lv.24	Defense of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250025	Lv.25	Vigilance of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250026	Lv.26	Guard of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250027	Lv.27	High alert of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250028	Lv.28	Protection of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250029	Lv.29	Holy resistance	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250030	Lv.30	Resistance of the gods	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
250031	Lv.31	Fiery chariot of the gods	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point ATK</color> and <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> and <color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
250032	Lv.32	Onslaught of the gods	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point ATK</color> and <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> and <color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
250033	Lv.33	Bombing of the gods	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point ATK</color> and <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> and <color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
250034	Lv.34	Barrage of the gods	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point ATK</color> and <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> and <color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
250035	Lv.35	Strike of the gods	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point ATK</color> and <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> and <color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
250036	Lv.36	Torpedo attack of the gods	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point ATK</color> and <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> and <color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
250037	Lv.37	Surrender of the gods	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point ATK</color> and <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> and <color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
250038	Lv.38	Annihilation of the gods	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point ATK</color> and <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> and <color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
250039	Lv.39	Extermination of the gods	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point ATK</color> and <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> and <color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
250040	Lv.40	Catastrophe of the gods	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point ATK</color> and <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> and <color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>\<color=ff7b02>Nullifies Debuffs (Freeze, Petrify, Silence, Confuse, and Stun)</color> and <color=ff7b02>Time-based Debuffs</color>
2600	Ragna Break	The Infernal Realm's gate opens, and old gods descend.		
260001	Lv.1	Demon of Venus	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260002	Lv.2	Demon of Venus	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260003	Lv.3	Demon of Venus	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260004	Lv.4	Demon of Venus	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260005	Lv.5	Demon of Venus	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260006	Lv.6	Demon of Venus	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260007	Lv.7	Demon of Venus	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260008	Lv.8	Demon of Venus	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260009	Lv.9	Demon of Venus	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260010	Lv.10	Demon of Venus	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260011	Lv.11	Puppy of Neptune	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260012	Lv.12	Puppy of Neptune	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260013	Lv.13	Puppy of Neptune	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260014	Lv.14	Puppy of Neptune	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260015	Lv.15	Puppy of Neptune	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260016	Lv.16	Puppy of Neptune	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260017	Lv.17	Puppy of Neptune	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260018	Lv.18	Puppy of Neptune	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260019	Lv.19	Puppy of Neptune	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260020	Lv.20	Puppy of Neptune	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260021	Lv.21	Pop Star on the G String	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260022	Lv.22	Pop Star on the G String	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260023	Lv.23	Pop Star on the G String	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260024	Lv.24	Pop Star on the G String	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260025	Lv.25	Pop Star on the G String	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260026	Lv.26	Pop Star on the G String	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260027	Lv.27	Pop Star on the G String	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260028	Lv.28	Pop Star on the G String	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260029	Lv.29	Pop Star on the G String	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260030	Lv.30	Pop Star on the G String	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
260031	Lv.31	Planet Festival	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>
260032	Lv.32	Planet Festival	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>
260033	Lv.33	Planet Festival	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>
260034	Lv.34	Planet Festival	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>
260035	Lv.35	Planet Festival	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>
260036	Lv.36	Planet Festival	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>
260037	Lv.37	Planet Festival	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>
260038	Lv.38	Planet Festival	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>
260039	Lv.39	Planet Festival	BLANK	<color=ff0000>Enemy Team</color> <color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color><color=ffc400>↓</color>
260040	Lv.40	Planet Festival	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>,\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>, <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>\<color=ff7b02>Nullify Disable Debuffs (Petrify, Silence, Confusion, Stun, Sleep)</color> & <color=ff7b02>Time Debuffs</color>, <color=ff7b02>Critical Damage DEF</color> <color=ffc400>↑</color>
2900	Ragna Break	The Infernal Realm's gate opens, and old gods descend.		
290001	Lv.1	Evil Injection	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
290002	Lv.2	Evil Injection	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
290003	Lv.3	Evil Injection	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
290004	Lv.4	Evil Injection	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
290005	Lv.5	Evil Injection	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
290006	Lv.6	Evil Injection	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
290007	Lv.7	Evil Injection	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
290008	Lv.8	Evil Injection	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
290009	Lv.9	Evil Injection	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
