// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	การเชื้อเชิญ	จากความตาย		
310006	เลเวล 6	ความมืดมิดจักรกล	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310007	เลเวล 7	ความมืดมิดจักรกล	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310008	เลเวล 8	ความมืดมิดจักรกล	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310009	เลเวล 9	ความมืดมิดจักรกล	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310010	เลเวล 10	ความมืดมิดจักรกล	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310011	เลเวล 11	โดดเดี่ยวในความมืด	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310012	เลเวล 12	โดดเดี่ยวในความมืด	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310013	เลเวล 13	โดดเดี่ยวในความมืด	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310014	เลเวล 14	โดดเดี่ยวในความมืด	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310015	เลเวล 15	โดดเดี่ยวในความมืด	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310016	เลเวล 16	โดดเดี่ยวในความมืด	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310017	เลเวล 17	โดดเดี่ยวในความมืด	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310018	เลเวล 18	โดดเดี่ยวในความมืด	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310019	เลเวล 19	โดดเดี่ยวในความมืด	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310020	เลเวล 20	โดดเดี่ยวในความมืด	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310021	เลเวล 21	รังไหมแห่งโชคชะตา	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310022	เลเวล 22	รังไหมแห่งโชคชะตา	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310023	เลเวล 23	รังไหมแห่งโชคชะตา	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310024	เลเวล 24	รังไหมแห่งโชคชะตา	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310025	เลเวล 25	รังไหมแห่งโชคชะตา	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310026	เลเวล 26	รังไหมแห่งโชคชะตา	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310027	เลเวล 27	รังไหมแห่งโชคชะตา	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310028	เลเวล 28	รังไหมแห่งโชคชะตา	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310029	เลเวล 29	รังไหมแห่งโชคชะตา	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310030	เลเวล 30	รังไหมแห่งโชคชะตา	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310031	เลเวล 31	เสียงร่ำไห้มืดมน	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310032	เลเวล 32	เสียงร่ำไห้มืดมน	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310033	เลเวล 33	เสียงร่ำไห้มืดมน	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310034	เลเวล 34	เสียงร่ำไห้มืดมน	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310035	เลเวล 35	เสียงร่ำไห้มืดมน	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310036	เลเวล 36	เสียงร่ำไห้มืดมน	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310037	เลเวล 37	เสียงร่ำไห้มืดมน	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310038	เลเวล 38	เสียงร่ำไห้มืดมน	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310039	เลเวล 39	เสียงร่ำไห้มืดมน	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
310040	เลเวล 40	เสียงร่ำไห้มืดมน	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>\<color=ff7b02>ยกเลิกดีบัฟห้ามขยับ (หิน ใบ้ สับสน สตัน หลับ)</color> และ <color=ff7b02>ดีบัฟเวลา</color>
3200	แร็กนาเบรค	ประตูแห่งโลกปีศาจเปิดออก และเหล่าเทพเจ้าองค์เก่าก็ปรากฏตัว		
320001	เลเวล 1	ตุ๊กตายัดนุ่นและเด็กสาว	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
